Unnamed: 0,zpid,address,price,beds,baths,area_sqft,latitude,longitude,status,home_type,days_on_zillow,zestimate,detail_url,has_open_house,is_featured,street_add,city,state_zipcode,state_code,zipcode,state_name,state_median_housing_value,state_median_prop_tax_rate,med_prop_tax_paid,single_filer_rates,single_filer_brackets,married_filing_jointly_rates,married_filing_jointly_brackets,state_avg_median_income
70,16570837,"1761 Winterwarm Dr, Fallbrook, CA 92028",1450000,5,3,2792,33.341022,-117.22082,House for sale,SINGLE_FAMILY,296,1395700,https://www.zillow.com/homedetails/1761-Winterwarm-Dr-Fallbrook-CA-92028/16570837_zpid/,FALSE,FALSE,1761 Winterwarm Dr,Fallbrook,CA 92028,CA,92028,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
71,15813163,"32 Grand View Avenue, Camp Meeker, CA 95419",599000,2,2,1056,38.42202,-122.95702,House for sale,SINGLE_FAMILY,2,594000,https://www.zillow.com/homedetails/32-Grandview-Ave-Camp-Meeker-CA-95419/15813163_zpid/,FALSE,FALSE,32 Grand View Avenue,Camp Meeker,CA 95419,CA,95419,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
72,63319881,"39823 Payton Ct, Murrieta, CA 92563",800000,5,3,2517,33.542812,-117.12405,House for sale,SINGLE_FAMILY,3,797300,https://www.zillow.com/homedetails/39823-Payton-Ct-Murrieta-CA-92563/63319881_zpid/,TRUE,FALSE,39823 Payton Ct,Murrieta,CA 92563,CA,92563,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
73,16629980,"1658 San Luis Rey Ave, Vista, CA 92084",1099999,3,2,1953,33.226475,-117.23528,Coming soon,SINGLE_FAMILY,2,982000,https://www.zillow.com/homedetails/1658-San-Luis-Rey-Ave-Vista-CA-92084/16629980_zpid/,FALSE,FALSE,1658 San Luis Rey Ave,Vista,CA 92084,CA,92084,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
74,19950102,"5004 S Enfield Ave, Encino, CA 91316",3995000,5,6,5200,34.160248,-118.52366,House for sale,SINGLE_FAMILY,6,3900500,https://www.zillow.com/homedetails/5004-S-Enfield-Ave-Encino-CA-91316/19950102_zpid/,FALSE,FALSE,5004 S Enfield Ave,Encino,CA 91316,CA,91316,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
75,17774829,"1546 Tilson Cir, Corona, CA 92882",699000,3,2,1000,33.86085,-117.60009,House for sale,SINGLE_FAMILY,5,695600,https://www.zillow.com/homedetails/1546-Tilson-Cir-Corona-CA-92882/17774829_zpid/,TRUE,FALSE,1546 Tilson Cir,Corona,CA 92882,CA,92882,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
76,16677449,"6828 Caminito Sueno, Carlsbad, CA 92009",1399000,3,3,2094,33.10752,-117.22919,House for sale,SINGLE_FAMILY,11,1368500,https://www.zillow.com/homedetails/6828-Caminito-Sueno-Carlsbad-CA-92009/16677449_zpid/,FALSE,FALSE,6828 Caminito Sueno,Carlsbad,CA 92009,CA,92009,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
77,17480468,"14000 Spring Valley Pkwy, Victorville, CA 92395",509900,3,3,2572,34.50562,-117.27459,House for sale,SINGLE_FAMILY,2,493200,https://www.zillow.com/homedetails/14000-Spring-Valley-Pkwy-Victorville-CA-92395/17480468_zpid/,TRUE,FALSE,14000 Spring Valley Pkwy,Victorville,CA 92395,CA,92395,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
78,15143192,"1930 Mission St #4, San Francisco, CA 94103",598888,2,1,873,37.76619,-122.42024,Condo for sale,CONDO,3,612900,https://www.zillow.com/homedetails/1930-Mission-St-4-San-Francisco-CA-94103/15143192_zpid/,TRUE,FALSE,1930 Mission St #4,San Francisco,CA 94103,CA,94103,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
79,122438162,"15413 Carparzo Dr, Bakersfield, CA 93314",465000,3,2,1722,35.391975,-119.173416,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/15413-Carparzo-Dr-Bakersfield-CA-93314/122438162_zpid/,FALSE,FALSE,15413 Carparzo Dr,Bakersfield,CA 93314,CA,93314,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
80,439468603,"28314 Levi Way, Menifee, CA 92585",614900,4,2,2045,33.731243,-117.16799,House for sale,SINGLE_FAMILY,18,615400,https://www.zillow.com/homedetails/28314-Levi-Way-Menifee-CA-92585/439468603_zpid/,FALSE,FALSE,28314 Levi Way,Menifee,CA 92585,CA,92585,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
81,16191773,"22987 Lazy Z Ln, Sonora, CA 95370",825000,3,3,3275,38.039318,-120.26076,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/22987-Lazy-Z-Ln-Sonora-CA-95370/16191773_zpid/,FALSE,FALSE,22987 Lazy Z Ln,Sonora,CA 95370,CA,95370,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
82,17811713,"8326 Greenpoint Ave, Riverside, CA 92503",579888,3,2,1089,33.94925,-117.46217,House for sale,SINGLE_FAMILY,37,583900,https://www.zillow.com/homedetails/8326-Greenpoint-Ave-Riverside-CA-92503/17811713_zpid/,TRUE,FALSE,8326 Greenpoint Ave,Riverside,CA 92503,CA,92503,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
83,95463688,"9826 Buckhorn Peak Dr, Bakersfield, CA 93311",489900,4,2,2278,35.300507,-119.112206,House for sale,SINGLE_FAMILY,2,488600,https://www.zillow.com/homedetails/9826-Buckhorn-Peak-Dr-Bakersfield-CA-93311/95463688_zpid/,FALSE,FALSE,9826 Buckhorn Peak Dr,Bakersfield,CA 93311,CA,93311,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
84,325580059,"9313 Morney Way, Sacramento, CA 95829",629000,4,3,2161,38.483284,-121.35341,House for sale,SINGLE_FAMILY,2,624200,https://www.zillow.com/homedetails/9313-Morney-Way-Sacramento-CA-95829/325580059_zpid/,FALSE,FALSE,9313 Morney Way,Sacramento,CA 95829,CA,95829,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
85,16639058,"1602 Montgomery Dr, Vista, CA 92084",1299000,4,3,2510,33.183403,-117.21373,House for sale,SINGLE_FAMILY,15,1284300,https://www.zillow.com/homedetails/1602-Montgomery-Dr-Vista-CA-92084/16639058_zpid/,TRUE,FALSE,1602 Montgomery Dr,Vista,CA 92084,CA,92084,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
86,52498143,"26491 Harrisburg Dr, Menifee, CA 92586",449900,3,2,1538,33.72042,-117.19824,House for sale,SINGLE_FAMILY,8,448800,https://www.zillow.com/homedetails/26491-Harrisburg-Dr-Menifee-CA-92586/52498143_zpid/,FALSE,FALSE,26491 Harrisburg Dr,Menifee,CA 92586,CA,92586,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
87,95547747,"1261 Angelo Dr, Beverly Hills, CA 90210",135000000,16,27,50000,34.09164,-118.436676,House for sale,SINGLE_FAMILY,487,,https://www.zillow.com/homedetails/1261-Angelo-Dr-Beverly-Hills-CA-90210/95547747_zpid/,FALSE,FALSE,1261 Angelo Dr,Beverly Hills,CA 90210,CA,90210,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
88,16565109,"1553 Ranchwood Ln, Fallbrook, CA 92028",799000,3,2,1917,33.36306,-117.225235,House for sale,SINGLE_FAMILY,4,800500,https://www.zillow.com/homedetails/1553-Ranchwood-Ln-Fallbrook-CA-92028/16565109_zpid/,TRUE,FALSE,1553 Ranchwood Ln,Fallbrook,CA 92028,CA,92028,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
89,83149402,"34189 Hillside Dr, Lake Elsinore, CA 92532",590000,3,2,1667,33.659973,-117.24135,House for sale,SINGLE_FAMILY,2,590900,https://www.zillow.com/homedetails/34189-Hillside-Dr-Lake-Elsinore-CA-92532/83149402_zpid/,FALSE,FALSE,34189 Hillside Dr,Lake Elsinore,CA 92532,CA,92532,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
90,16574777,"31424 Lilac Rd, Valley Center, CA 92082",900000,3,4,2013,33.27812,-117.08554,Coming soon,SINGLE_FAMILY,3,862500,https://www.zillow.com/homedetails/31424-Lilac-Rd-Valley-Center-CA-92082/16574777_zpid/,FALSE,FALSE,31424 Lilac Rd,Valley Center,CA 92082,CA,92082,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
91,17400996,"35475 Bonita St, Yucaipa, CA 92399",549000,3,2,1370,34.006042,-117.03061,House for sale,SINGLE_FAMILY,4,549600,https://www.zillow.com/homedetails/35475-Bonita-St-Yucaipa-CA-92399/17400996_zpid/,TRUE,FALSE,35475 Bonita St,Yucaipa,CA 92399,CA,92399,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
92,52470853,"1561 Vandagriff Way, Corona, CA 92883",1398800,4,4,3695,33.81267,-117.547455,House for sale,SINGLE_FAMILY,5,1375500,https://www.zillow.com/homedetails/1561-Vandagriff-Way-Corona-CA-92883/52470853_zpid/,TRUE,FALSE,1561 Vandagriff Way,Corona,CA 92883,CA,92883,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
93,16561708,"540 Teran Dr, Fallbrook, CA 92028",799999,3,2,1511,33.37521,-117.25645,House for sale,SINGLE_FAMILY,4,790200,https://www.zillow.com/homedetails/540-Teran-Dr-Fallbrook-CA-92028/16561708_zpid/,FALSE,FALSE,540 Teran Dr,Fallbrook,CA 92028,CA,92028,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
94,20105504,"15919 Joseph Ct, Sylmar, CA 91342",834999,3,2,1593,34.322388,-118.4774,House for sale,SINGLE_FAMILY,6,,https://www.zillow.com/homedetails/15919-Joseph-Ct-Sylmar-CA-91342/20105504_zpid/,FALSE,FALSE,15919 Joseph Ct,Sylmar,CA 91342,CA,91342,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
95,16998659,"4626 Terry Ln, La Mesa, CA 91942",799900,3,1,1347,32.761925,-117.04966,House for sale,SINGLE_FAMILY,7,793300,https://www.zillow.com/homedetails/4626-Terry-Ln-La-Mesa-CA-91942/16998659_zpid/,TRUE,FALSE,4626 Terry Ln,La Mesa,CA 91942,CA,91942,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
96,16160956,"23762 Hutchinson Rd, Los Gatos, CA 95033",1298000,4,3,2522,37.12668,-122.00418,House for sale,SINGLE_FAMILY,18,1263300,https://www.zillow.com/homedetails/23762-Hutchinson-Rd-Los-Gatos-CA-95033/16160956_zpid/,FALSE,FALSE,23762 Hutchinson Rd,Los Gatos,CA 95033,CA,95033,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
97,26071723,"6001 Grant Ave, Carmichael, CA 95608",375000,3,1,884,38.629856,-121.325676,House for sale,SINGLE_FAMILY,1,432500,https://www.zillow.com/homedetails/6001-Grant-Ave-Carmichael-CA-95608/26071723_zpid/,TRUE,FALSE,6001 Grant Ave,Carmichael,CA 95608,CA,95608,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
98,35965034,"40900 Via Los Altos, Temecula, CA 92591",1999990,6,5,6135,33.52733,-117.117546,House for sale,SINGLE_FAMILY,3,1950200,https://www.zillow.com/homedetails/40900-Via-Los-Altos-Temecula-CA-92591/35965034_zpid/,FALSE,FALSE,40900 Via Los Altos,Temecula,CA 92591,CA,92591,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
99,18606890,"5390 Lost Creek Rd, Shingle Springs, CA 95682",1990000,3,4,5114,38.651093,-120.90923,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/5390-Lost-Creek-Rd-Shingle-Springs-CA-95682/18606890_zpid/,FALSE,FALSE,5390 Lost Creek Rd,Shingle Springs,CA 95682,CA,95682,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
101,16822733,"10896 Pointed Oak Ln, San Diego, CA 92131",1250000,3,2,1398,32.91762,-117.07765,House for sale,SINGLE_FAMILY,2,1229000,https://www.zillow.com/homedetails/10896-Pointed-Oak-Ln-San-Diego-CA-92131/16822733_zpid/,FALSE,FALSE,10896 Pointed Oak Ln,San Diego,CA 92131,CA,92131,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
102,249640476,"110 Silverline Rd, Los Gatos, CA 95033",499000,5,4,4491,37.08579,-121.82292,House for sale,SINGLE_FAMILY,230,,https://www.zillow.com/homedetails/110-Silverline-Rd-Los-Gatos-CA-95033/249640476_zpid/,FALSE,FALSE,110 Silverline Rd,Los Gatos,CA 95033,CA,95033,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
103,20147265,"16817 Index St, Granada Hills, CA 91344",999950,4,2,1346,34.275894,-118.49845,House for sale,SINGLE_FAMILY,2,991900,https://www.zillow.com/homedetails/16817-Index-St-Granada-Hills-CA-91344/20147265_zpid/,TRUE,FALSE,16817 Index St,Granada Hills,CA 91344,CA,91344,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
104,2057538598,"72870 Bel Air Rd #2, Palm Desert, CA 92260",275000,4,4,2598,33.70072,-116.3936,House for sale,SINGLE_FAMILY,172,258400,https://www.zillow.com/homedetails/72870-Bel-Air-Rd-2-Palm-Desert-CA-92260/2057538598_zpid/,FALSE,FALSE,72870 Bel Air Rd #2,Palm Desert,CA 92260,CA,92260,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
105,16546646,"9798 Butte Vw, Marysville, CA 95901",350000,3,2,2087,39.244633,-121.49358,House for sale,SINGLE_FAMILY,3,357300,https://www.zillow.com/homedetails/9798-Butte-Vw-Marysville-CA-95901/16546646_zpid/,FALSE,FALSE,9798 Butte Vw,Marysville,CA 95901,CA,95901,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
106,136710113,"20046 Canyon View Dr, Santa Clarita, CA 91351",325000,3,2,1752,34.42748,-118.48442,House for sale,SINGLE_FAMILY,78,326800,https://www.zillow.com/homedetails/20046-Canyon-View-Dr-Santa-Clarita-CA-91351/136710113_zpid/,FALSE,FALSE,20046 Canyon View Dr,Santa Clarita,CA 91351,CA,91351,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
107,20826601,"1211 Idlewood Rd, Glendale, CA 91202",1375000,2,2,1567,34.16494,-118.27863,House for sale,SINGLE_FAMILY,2,1389300,https://www.zillow.com/homedetails/1211-Idlewood-Rd-Glendale-CA-91202/20826601_zpid/,TRUE,FALSE,1211 Idlewood Rd,Glendale,CA 91202,CA,91202,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
108,25617156,"24331 Coto De Caza Dr, Trabuco Canyon, CA 92679",59000000,12,20,47044,33.613117,-117.59222,House for sale,SINGLE_FAMILY,254,,https://www.zillow.com/homedetails/24331-Coto-De-Caza-Dr-Trabuco-Canyon-CA-92679/25617156_zpid/,FALSE,FALSE,24331 Coto De Caza Dr,Trabuco Canyon,CA 92679,CA,92679,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
109,18918164,"9930 Holland St, Bakersfield, CA 93312",349000,3,2,1277,35.380207,-119.11278,House for sale,SINGLE_FAMILY,2,344900,https://www.zillow.com/homedetails/9930-Holland-St-Bakersfield-CA-93312/18918164_zpid/,FALSE,FALSE,9930 Holland St,Bakersfield,CA 93312,CA,93312,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
110,15822030,"6175 Highway 1, Bodega Bay, CA 94923",999000,3,3,2128,38.389194,-123.084724,House for sale,SINGLE_FAMILY,298,,https://www.zillow.com/homedetails/6175-Highway-1-Bodega-Bay-CA-94923/15822030_zpid/,FALSE,FALSE,6175 Highway 1,Bodega Bay,CA 94923,CA,94923,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
111,17763406,"2380 Bloomfield Ln, Corona, CA 92882",849900,3,3,1893,33.867905,-117.61756,House for sale,SINGLE_FAMILY,9,845300,https://www.zillow.com/homedetails/2380-Bloomfield-Ln-Corona-CA-92882/17763406_zpid/,FALSE,FALSE,2380 Bloomfield Ln,Corona,CA 92882,CA,92882,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
112,20666817,"938 Mira Valle St, Monterey Park, CA 91754",798000,3,1,1132,34.048286,-118.13603,House for sale,SINGLE_FAMILY,11,812300,https://www.zillow.com/homedetails/938-Mira-Valle-St-Monterey-Park-CA-91754/20666817_zpid/,TRUE,FALSE,938 Mira Valle St,Monterey Park,CA 91754,CA,91754,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
113,16482602,"932 Rosario Dr, Thousand Oaks, CA 91362",2699000,4,5,3468,34.189632,-118.85348,House for sale,SINGLE_FAMILY,11,2544500,https://www.zillow.com/homedetails/932-Rosario-Dr-Thousand-Oaks-CA-91362/16482602_zpid/,FALSE,FALSE,932 Rosario Dr,Thousand Oaks,CA 91362,CA,91362,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
114,243347420,"35174 Rockford Way, Murrieta, CA 92563",840000,4,4,3199,33.609764,-117.12385,House for sale,SINGLE_FAMILY,3,833100,https://www.zillow.com/homedetails/35174-Rockford-Way-Murrieta-CA-92563/243347420_zpid/,FALSE,FALSE,35174 Rockford Way,Murrieta,CA 92563,CA,92563,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
115,21356740,"1 Thyme Pl, Rancho Palos Verdes, CA 90275",1500000,5,4,2000,33.74547,-118.37241,House for sale,SINGLE_FAMILY,130,1512200,https://www.zillow.com/homedetails/1-Thyme-Pl-Rancho-Palos-Verdes-CA-90275/21356740_zpid/,FALSE,FALSE,1 Thyme Pl,Rancho Palos Verdes,CA 90275,CA,90275,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
116,54967618,"44402 Katie Ct, Temecula, CA 92592",950000,4,3,3369,33.481934,-117.069016,House for sale,SINGLE_FAMILY,13,944400,https://www.zillow.com/homedetails/44402-Katie-Ct-Temecula-CA-92592/54967618_zpid/,FALSE,FALSE,44402 Katie Ct,Temecula,CA 92592,CA,92592,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
117,447419726,"25625 Rancho St, Apple Valley, CA 92308",300000,3,2,1528,34.42612,-117.10492,Foreclosure,SINGLE_FAMILY,9,305900,https://www.zillow.com/homedetails/25625-Rancho-St-Apple-Valley-CA-92308/447419726_zpid/,FALSE,FALSE,25625 Rancho St,Apple Valley,CA 92308,CA,92308,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
118,17496867,"56948 Plaza Del Amigo, Yucca Valley, CA 92284",535000,3,2,2099,34.145676,-116.4216,House for sale,SINGLE_FAMILY,3,530400,https://www.zillow.com/homedetails/56948-Plaza-Del-Amigo-Yucca-Valley-CA-92284/17496867_zpid/,FALSE,FALSE,56948 Plaza Del Amigo,Yucca Valley,CA 92284,CA,92284,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
119,21655918,"295 E Blue Mountain Way, Claremont, CA 91711",699000,3,2,1593,34.12057,-117.71132,House for sale,SINGLE_FAMILY,5,733400,https://www.zillow.com/homedetails/295-E-Blue-Mountain-Way-Claremont-CA-91711/21655918_zpid/,FALSE,FALSE,295 E Blue Mountain Way,Claremont,CA 91711,CA,91711,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
120,18029562,"1900 S Toledo Ave, Palm Springs, CA 92264",1365000,3,2,1882,33.797977,-116.5295,House for sale,SINGLE_FAMILY,3,1315400,https://www.zillow.com/homedetails/1900-S-Toledo-Ave-Palm-Springs-CA-92264/18029562_zpid/,FALSE,FALSE,1900 S Toledo Ave,Palm Springs,CA 92264,CA,92264,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
121,16720216,"1926 Springdale Ln, Encinitas, CA 92024",1095000,3,2,1056,33.041218,-117.2444,House for sale,SINGLE_FAMILY,2,1067700,https://www.zillow.com/homedetails/1926-Springdale-Ln-Encinitas-CA-92024/16720216_zpid/,FALSE,FALSE,1926 Springdale Ln,Encinitas,CA 92024,CA,92024,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
122,16937927,"1892 Westinghouse St, San Diego, CA 92111",780000,3,2,1159,32.77881,-117.16849,House for sale,SINGLE_FAMILY,127,788000,https://www.zillow.com/homedetails/1892-Westinghouse-St-San-Diego-CA-92111/16937927_zpid/,FALSE,FALSE,1892 Westinghouse St,San Diego,CA 92111,CA,92111,California,481100,0.69,3293.5,9.3,72724,9.3,145448,98741.5
123,27800161,"634 Cypresswood Dr, Spring, TX 77388",450000,4,3,2772,30.045595,-95.445274,House for sale,SINGLE_FAMILY,8,441200,https://www.zillow.com/homedetails/634-Cypresswood-Dr-Spring-TX-77388/27800161_zpid/,FALSE,FALSE,634 Cypresswood Dr,Spring,TX 77388,TX,77388,Texas,169250,1.07,1888,,,,,
124,457774610,"1125 Cardinal Dr, Midlothian, TX 76065",450500,3,3,2259,32.49525,-96.95364,House for sale,SINGLE_FAMILY,24,446700,https://www.zillow.com/homedetails/1125-Cardinal-Dr-Midlothian-TX-76065/457774610_zpid/,FALSE,FALSE,1125 Cardinal Dr,Midlothian,TX 76065,TX,76065,Texas,169250,1.07,1888,,,,,
125,89391271,"1001 Belleview St #708, Dallas, TX 75215",435000,2,2,1293,32.76905,-96.795044,Condo for sale,CONDO,5,427700,https://www.zillow.com/homedetails/1001-Belleview-St-708-Dallas-TX-75215/89391271_zpid/,FALSE,FALSE,1001 Belleview St #708,Dallas,TX 75215,TX,75215,Texas,169250,1.07,1888,,,,,
126,26851854,"13326 Rolling Hills Ln, Dallas, TX 75240",899000,5,3,2982,32.931885,-96.77859,House for sale,SINGLE_FAMILY,9,863900,https://www.zillow.com/homedetails/13326-Rolling-Hills-Ln-Dallas-TX-75240/26851854_zpid/,TRUE,FALSE,13326 Rolling Hills Ln,Dallas,TX 75240,TX,75240,Texas,169250,1.07,1888,,,,,
127,28657377,"112 Stonegate S, Boerne, TX 78006",605000,3,3,2476,29.764208,-98.70496,House for sale,SINGLE_FAMILY,2,586400,https://www.zillow.com/homedetails/112-Stonegate-S-Boerne-TX-78006/28657377_zpid/,TRUE,FALSE,112 Stonegate S,Boerne,TX 78006,TX,78006,Texas,169250,1.07,1888,,,,,
128,305497478,"262 Westwood Dr, Waxahachie, TX 75165",349999,4,2,1868,32.41087,-96.81113,House for sale,SINGLE_FAMILY,3,349800,https://www.zillow.com/homedetails/262-Westwood-Dr-Waxahachie-TX-75165/305497478_zpid/,FALSE,FALSE,262 Westwood Dr,Waxahachie,TX 75165,TX,75165,Texas,169250,1.07,1888,,,,,
129,28381367,"2822 Briarhurst Dr APT 52, Houston, TX 77057",139900,2,2,1023,29.73543,-95.49335,Townhouse for sale,TOWNHOUSE,10,136600,https://www.zillow.com/homedetails/2822-Briarhurst-Dr-APT-52-Houston-TX-77057/28381367_zpid/,FALSE,FALSE,2822 Briarhurst Dr APT 52,Houston,TX 77057,TX,77057,Texas,169250,1.07,1888,,,,,
130,70340037,"15316 Lady Elizabeth Ln, Pflugerville, TX 78660",339000,4,3,1909,30.427198,-97.63658,Active,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/15316-Lady-Elizabeth-Ln-Pflugerville-TX-78660/70340037_zpid/,TRUE,FALSE,15316 Lady Elizabeth Ln,Pflugerville,TX 78660,TX,78660,Texas,169250,1.07,1888,,,,,
131,122303478,"4874 Texoma Dr, Frisco, TX 75033",1045000,5,6,4763,33.185535,-96.84456,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/4874-Texoma-Dr-Frisco-TX-75033/122303478_zpid/,TRUE,FALSE,4874 Texoma Dr,Frisco,TX 75033,TX,75033,Texas,169250,1.07,1888,,,,,
132,96438844,"2505 Sunnyside Dr, McKinney, TX 75071",595000,4,4,3189,33.23114,-96.68443,House for sale,SINGLE_FAMILY,2,577600,https://www.zillow.com/homedetails/2505-Sunnyside-Dr-McKinney-TX-75071/96438844_zpid/,TRUE,FALSE,2505 Sunnyside Dr,McKinney,TX 75071,TX,75071,Texas,169250,1.07,1888,,,,,
133,2057164232,"9205 Dove Hollow Rd, Justin, TX 76247",795000,4,3,3155,33.071075,-97.38798,House for sale,SINGLE_FAMILY,10,776300,https://www.zillow.com/homedetails/9205-Dove-Hollow-Rd-Justin-TX-76247/2057164232_zpid/,FALSE,FALSE,9205 Dove Hollow Rd,Justin,TX 76247,TX,76247,Texas,169250,1.07,1888,,,,,
134,26766747,"2255 Exeter Dr, Dallas, TX 75216",275000,4,2,1617,32.70331,-96.787415,House for sale,SINGLE_FAMILY,3,275100,https://www.zillow.com/homedetails/2255-Exeter-Dr-Dallas-TX-75216/26766747_zpid/,FALSE,FALSE,2255 Exeter Dr,Dallas,TX 75216,TX,75216,Texas,169250,1.07,1888,,,,,
135,63655638,"616 Crossman, Fischer, TX 78623",495000,4,3,2186,29.947092,-98.24618,House for sale,SINGLE_FAMILY,8,487900,https://www.zillow.com/homedetails/616-Crossman-Fischer-TX-78623/63655638_zpid/,FALSE,FALSE,616 Crossman,Fischer,TX 78623,TX,78623,Texas,169250,1.07,1888,,,,,
