,zpid,address,price,beds,baths,area_sqft,latitude,longitude,status,home_type,days_on_zillow,zestimate,detail_url,has_open_house,is_featured,street_add,city,state_zipcode,state_code,zipcode,state_name
1002,247458009,"9725 Starlight Ridge Ave, Spring Valley, NV 89148",1200000,4.0,4.0,2983.0,36.0585,-115.30536,House for sale,SINGLE_FAMILY,1,1164600.0,https://www.zillow.com/homedetails/9725-Starlight-Ridge-Ave-Spring-Valley-NV-89148/247458009_zpid/,True,False,9725 Starlight Ridge Ave,Spring Valley,NV 89148,NV,89148,Nevada
1003,351906835,"11628 Peregrine Point Ct, Las Vegas, NV 89138",1095000,4.0,3.0,2136.0,36.20489,-115.34903,House for sale,SINGLE_FAMILY,29,1062400.0,https://www.zillow.com/homedetails/11628-Peregrine-Point-Ct-Las-Vegas-NV-89138/351906835_zpid/,False,False,11628 Peregrine Point Ct,Las Vegas,NV 89138,NV,89138,Nevada
1004,7084140,"2612 Sonora St, Las Vegas, NV 89102",445000,4.0,4.0,1838.0,36.14209,-115.19335,House for sale,SINGLE_FAMILY,8,442800.0,https://www.zillow.com/homedetails/2612-Sonora-St-Las-Vegas-NV-89102/7084140_zpid/,False,False,2612 Sonora St,Las Vegas,NV 89102,NV,89102,Nevada
1005,88837070,"7909 Rushmore Ave, Las Vegas, NV 89131",550000,4.0,2.0,1815.0,36.329582,-115.265816,House for sale,SINGLE_FAMILY,16,545000.0,https://www.zillow.com/homedetails/7909-Rushmore-Ave-Las-Vegas-NV-89131/88837070_zpid/,False,False,7909 Rushmore Ave,Las Vegas,NV 89131,NV,89131,Nevada
1006,347157960,"7397 Mountain Top Dr, Reno, NV 89506",540000,3.0,2.0,1503.0,39.63404,-119.85595,Active,SINGLE_FAMILY,2,538900.0,https://www.zillow.com/homedetails/7397-Mountain-Top-Dr-Reno-NV-89506/347157960_zpid/,False,False,7397 Mountain Top Dr,Reno,NV 89506,NV,89506,Nevada
1007,6883308,"5312 Cartoon Ct, North Las Vegas, NV 89031",375000,3.0,2.0,1385.0,36.25651,-115.20107,House for sale,SINGLE_FAMILY,3,371200.0,https://www.zillow.com/homedetails/5312-Cartoon-Ct-North-Las-Vegas-NV-89031/6883308_zpid/,False,False,5312 Cartoon Ct,North Las Vegas,NV 89031,NV,89031,Nevada
1008,246596767,"793 Passmore Ct, Henderson, NV 89052",779999,3.0,3.0,2503.0,35.999012,-115.08443,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/793-Passmore-Ct-Henderson-NV-89052/246596767_zpid/,False,False,793 Passmore Ct,Henderson,NV 89052,NV,89052,Nevada
1009,79883408,"1951 Jeane Ave, Pahrump, NV 89048",398510,3.0,2.0,1717.0,36.15311,-115.97585,House for sale,SINGLE_FAMILY,8,393100.0,https://www.zillow.com/homedetails/1951-Jeane-Ave-Pahrump-NV-89048/79883408_zpid/,False,False,1951 Jeane Ave,Pahrump,NV 89048,NV,89048,Nevada
1010,6946682,"9040 Thornbury Ln, Las Vegas, NV 89134",2300000,4.0,5.0,4836.0,36.192352,-115.29444,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/9040-Thornbury-Ln-Las-Vegas-NV-89134/6946682_zpid/,False,False,9040 Thornbury Ln,Las Vegas,NV 89134,NV,89134,Nevada
1011,62707544,"2461 E Deerskin St, Pahrump, NV 89048",580000,4.0,3.0,2026.0,36.169422,-115.96936,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/2461-E-Deerskin-St-Pahrump-NV-89048/62707544_zpid/,False,False,2461 E Deerskin St,Pahrump,NV 89048,NV,89048,Nevada
1012,7309360,"16555 N Red Rock Rd, Reno, NV 89508",485000,3.0,2.0,2136.0,39.88005,-119.96943,Active,SINGLE_FAMILY,65,,https://www.zillow.com/homedetails/16555-N-Red-Rock-Rd-Reno-NV-89508/7309360_zpid/,False,False,16555 N Red Rock Rd,Reno,NV 89508,NV,89508,Nevada
1013,145616280,"8334 Agave Bloom St, Las Vegas, NV 89131",1279000,5.0,5.0,4014.0,36.31269,-115.26287,House for sale,SINGLE_FAMILY,6,,https://www.zillow.com/homedetails/8334-Agave-Bloom-St-Las-Vegas-NV-89131/145616280_zpid/,True,False,8334 Agave Bloom St,Las Vegas,NV 89131,NV,89131,Nevada
1014,6904522,"5113 Cedar Lawn Way, Las Vegas, NV 89130",449900,3.0,2.0,1722.0,36.25977,-115.21512,House for sale,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/5113-Cedar-Lawn-Way-Las-Vegas-NV-89130/6904522_zpid/,False,False,5113 Cedar Lawn Way,Las Vegas,NV 89130,NV,89130,Nevada
1015,61744149,"4663 Creeping Fig Ct, Las Vegas, NV 89129",1250000,4.0,4.0,4170.0,36.245632,-115.294846,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/4663-Creeping-Fig-Ct-Las-Vegas-NV-89129/61744149_zpid/,False,False,4663 Creeping Fig Ct,Las Vegas,NV 89129,NV,89129,Nevada
1016,7079815,"1244 Park Cir, Las Vegas, NV 89102",1699999,3.0,3.0,3589.0,36.155502,-115.16788,House for sale,SINGLE_FAMILY,2,1618200.0,https://www.zillow.com/homedetails/1244-Park-Cir-Las-Vegas-NV-89102/7079815_zpid/,True,False,1244 Park Cir,Las Vegas,NV 89102,NV,89102,Nevada
1017,445911446,"5680 N Park St, Clark County, NV 89149",999999,4.0,3.0,3005.0,36.26427,-115.30309,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/5680-N-Park-St-Clark-County-NV-89149/445911446_zpid/,False,False,5680 N Park St,Clark County,NV 89149,NV,89149,Nevada
1018,68649324,"5101 Mountain Foliage Dr, Las Vegas, NV 89148",2280000,5.0,5.0,6080.0,36.096237,-115.28238,House for sale,SINGLE_FAMILY,7,2147200.0,https://www.zillow.com/homedetails/5101-Mountain-Foliage-Dr-Las-Vegas-NV-89148/68649324_zpid/,False,False,5101 Mountain Foliage Dr,Las Vegas,NV 89148,NV,89148,Nevada
1019,243077726,"10559 Pelican Island Ave, Las Vegas, NV 89166",529900,4.0,3.0,2423.0,36.28025,-115.32717,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/10559-Pelican-Island-Ave-Las-Vegas-NV-89166/243077726_zpid/,False,False,10559 Pelican Island Ave,Las Vegas,NV 89166,NV,89166,Nevada
1021,2055470493,"4907 Chidlaw Ave #1, Las Vegas, NV 89115",269900,2.0,2.0,1075.0,36.23793,-115.06636,Townhouse for sale,TOWNHOUSE,3,269700.0,https://www.zillow.com/homedetails/4907-Chidlaw-Ave-1-Las-Vegas-NV-89115/2055470493_zpid/,False,False,4907 Chidlaw Ave #1,Las Vegas,NV 89115,NV,89115,Nevada
1022,7284988,"14 E Greenbrae Dr, Sparks, NV 89431",399900,3.0,1.0,1067.0,39.547512,-119.742065,Active,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/14-E-Greenbrae-Dr-Sparks-NV-89431/7284988_zpid/,False,False,14 E Greenbrae Dr,Sparks,NV 89431,NV,89431,Nevada
1023,50927269,"1168 Chaparral Ct, Minden, NV 89423",799900,3.0,4.0,1842.0,39.04354,-119.7547,Active,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/1168-Chaparral-Ct-Minden-NV-89423/50927269_zpid/,False,False,1168 Chaparral Ct,Minden,NV 89423,NV,89423,Nevada
1024,2060433157,"8866 Mountain Lion Ave, Las Vegas, NV 89166",535000,4.0,3.0,2281.0,36.318283,-115.308586,House for sale,SINGLE_FAMILY,8,531500.0,https://www.zillow.com/homedetails/8866-Mountain-Lion-Ave-Las-Vegas-NV-89166/2060433157_zpid/,False,False,8866 Mountain Lion Ave,Las Vegas,NV 89166,NV,89166,Nevada
1025,66853773,"11555 Zagarolo Ln, Las Vegas, NV 89141",899900,6.0,5.0,4502.0,35.980156,-115.185135,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/11555-Zagarolo-Ln-Las-Vegas-NV-89141/66853773_zpid/,True,False,11555 Zagarolo Ln,Las Vegas,NV 89141,NV,89141,Nevada
1026,7305023,"735 Summer Star Pl, Reno, NV 89511",810000,4.0,3.0,2214.0,39.396812,-119.76769,Active,SINGLE_FAMILY,5,,https://www.zillow.com/homedetails/735-Summer-Star-Pl-Reno-NV-89511/7305023_zpid/,True,False,735 Summer Star Pl,Reno,NV 89511,NV,89511,Nevada
1027,7242685,"1768 Blue Spruce Ct, Minden, NV 89423",575000,3.0,2.0,1776.0,38.9649,-119.76229,Active,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/1768-Blue-Spruce-Ct-Minden-NV-89423/7242685_zpid/,False,False,1768 Blue Spruce Ct,Minden,NV 89423,NV,89423,Nevada
1028,7197809,"2457 Ping Dr, Henderson, NV 89074",990000,5.0,5.0,4786.0,36.03725,-115.09214,House for sale,SINGLE_FAMILY,51,766900.0,https://www.zillow.com/homedetails/2457-Ping-Dr-Henderson-NV-89074/7197809_zpid/,False,False,2457 Ping Dr,Henderson,NV 89074,NV,89074,Nevada
1029,337619232,"109 Reverie Heights Ave, Henderson, NV 89011",925000,3.0,3.0,2517.0,36.117485,-114.93356,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/109-Reverie-Heights-Ave-Henderson-NV-89011/337619232_zpid/,False,False,109 Reverie Heights Ave,Henderson,NV 89011,NV,89011,Nevada
1031,6956041,"1809 Wildwood Dr, Las Vegas, NV 89108",299900,3.0,2.0,1314.0,36.19106,-115.21767,House for sale,SINGLE_FAMILY,3,300200.0,https://www.zillow.com/homedetails/1809-Wildwood-Dr-Las-Vegas-NV-89108/6956041_zpid/,False,False,1809 Wildwood Dr,Las Vegas,NV 89108,NV,89108,Nevada
1032,141130398,"6935 Lakota Summit Ct, Las Vegas, NV 89149",650000,3.0,3.0,2535.0,36.287315,-115.31451,House for sale,SINGLE_FAMILY,0,637800.0,https://www.zillow.com/homedetails/6935-Lakota-Summit-Ct-Las-Vegas-NV-89149/141130398_zpid/,False,False,6935 Lakota Summit Ct,Las Vegas,NV 89149,NV,89149,Nevada
1033,70059953,"7017 Arcadia Creek St, North Las Vegas, NV 89084",599900,3.0,3.0,2451.0,36.28849,-115.17486,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/7017-Arcadia-Creek-St-North-Las-Vegas-NV-89084/70059953_zpid/,False,False,7017 Arcadia Creek St,North Las Vegas,NV 89084,NV,89084,Nevada
1034,6868800,"1329 Stanford Dr, Carson City, NV 89701",375000,3.0,2.0,1147.0,39.173126,-119.727165,Active,SINGLE_FAMILY,2,367700.0,https://www.zillow.com/homedetails/1329-Stanford-Dr-Carson-City-NV-89701/6868800_zpid/,False,False,1329 Stanford Dr,Carson City,NV 89701,NV,89701,Nevada
1035,7013239,"717 Cragin Park Dr, Las Vegas, NV 89107",460000,7.0,3.0,2556.0,36.16327,-115.19618,House for sale,SINGLE_FAMILY,102,462500.0,https://www.zillow.com/homedetails/717-Cragin-Park-Dr-Las-Vegas-NV-89107/7013239_zpid/,False,False,717 Cragin Park Dr,Las Vegas,NV 89107,NV,89107,Nevada
1036,2084908751,"9075 Hudson Dr, Verdi, NV 89439",1249000,4.0,4.0,3779.0,39.516663,-119.97754,Active,SINGLE_FAMILY,8,1200600.0,https://www.zillow.com/homedetails/9075-Hudson-Dr-Verdi-NV-89439/2084908751_zpid/,False,False,9075 Hudson Dr,Verdi,NV 89439,NV,89439,Nevada
1037,54274785,"17527 Sunstone Ct, Reno, NV 89508",435000,3.0,2.0,1265.0,39.68407,-119.9614,Active,SINGLE_FAMILY,9,,https://www.zillow.com/homedetails/17527-Sunstone-Ct-Reno-NV-89508/54274785_zpid/,False,False,17527 Sunstone Ct,Reno,NV 89508,NV,89508,Nevada
1038,7150943,"2752 Glen Port St, Las Vegas, NV 89135",810000,4.0,4.0,2550.0,36.139805,-115.32362,House for sale,SINGLE_FAMILY,4,778500.0,https://www.zillow.com/homedetails/2752-Glen-Port-St-Las-Vegas-NV-89135/7150943_zpid/,False,False,2752 Glen Port St,Las Vegas,NV 89135,NV,89135,Nevada
1039,66849073,"6255 W Arby Ave Unit 345, Las Vegas, NV 89118",355000,3.0,3.0,1447.0,36.059586,-115.227325,Townhouse for sale,TOWNHOUSE,2,,https://www.zillow.com/homedetails/6255-W-Arby-Ave-UNIT-345-Las-Vegas-NV-89118/66849073_zpid/,False,False,6255 W Arby Ave Unit 345,Las Vegas,NV 89118,NV,89118,Nevada
1040,7187799,"2150 Running River Rd, Henderson, NV 89074",419900,3.0,2.0,1396.0,36.05148,-115.08034,House for sale,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/2150-Running-River-Rd-Henderson-NV-89074/7187799_zpid/,False,False,2150 Running River Rd,Henderson,NV 89074,NV,89074,Nevada
1041,7304362,"13205 Welcome Way, Reno, NV 89511",3000000,5.0,6.0,4682.0,39.41308,-119.79322,Active,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/13205-Welcome-Way-Reno-NV-89511/7304362_zpid/,False,False,13205 Welcome Way,Reno,NV 89511,NV,89511,Nevada
1042,6975080,"317 Analisa Ln, Las Vegas, NV 89145",380000,4.0,2.0,1895.0,36.168987,-115.257225,House for sale,SINGLE_FAMILY,3,380300.0,https://www.zillow.com/homedetails/317-Analisa-Ln-Las-Vegas-NV-89145/6975080_zpid/,False,False,317 Analisa Ln,Las Vegas,NV 89145,NV,89145,Nevada
1043,66858878,"1587 Evening Spirit Ave, Las Vegas, NV 89183",350000,2.0,3.0,1269.0,35.99954,-115.13031,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/1587-Evening-Spirit-Ave-Las-Vegas-NV-89183/66858878_zpid/,False,False,1587 Evening Spirit Ave,Las Vegas,NV 89183,NV,89183,Nevada
1044,7044522,"6845 Cedar Basin Ave, Las Vegas, NV 89142",950000,7.0,6.0,4841.0,36.155926,-115.023735,House for sale,SINGLE_FAMILY,7,940900.0,https://www.zillow.com/homedetails/6845-Cedar-Basin-Ave-Las-Vegas-NV-89142/7044522_zpid/,False,False,6845 Cedar Basin Ave,Las Vegas,NV 89142,NV,89142,Nevada
1045,251972827,"322 Desert Chukar Dr, Sparks, NV 89441",744000,3.0,2.0,2343.0,39.675327,-119.69368,Active,SINGLE_FAMILY,0,741800.0,https://www.zillow.com/homedetails/322-Desert-Chukar-Dr-Sparks-NV-89441/251972827_zpid/,False,False,322 Desert Chukar Dr,Sparks,NV 89441,NV,89441,Nevada
1046,193884797,"13995 Grass Valley Rd, Winnemucca, NV 89445",250000,3.0,2.0,1576.0,40.814102,-117.73169,Active,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/13995-Grass-Valley-Rd-Winnemucca-NV-89445/193884797_zpid/,False,False,13995 Grass Valley Rd,Winnemucca,NV 89445,NV,89445,Nevada
1047,7280112,"2575 Garfield Dr, Sparks, NV 89431",355000,3.0,2.0,1213.0,39.5507,-119.779,Active,TOWNHOUSE,1,370800.0,https://www.zillow.com/homedetails/2575-Garfield-Dr-Sparks-NV-89431/7280112_zpid/,True,False,2575 Garfield Dr,Sparks,NV 89431,NV,89431,Nevada
1048,243076032,"11588 Stardust Dr, Summerlin, NV 89135",30000000,6.0,9.0,11126.0,36.107788,-115.34631,New construction,SINGLE_FAMILY,134,,https://www.zillow.com/homedetails/11588-Stardust-Dr-Summerlin-NV-89135/243076032_zpid/,False,False,11588 Stardust Dr,Summerlin,NV 89135,NV,89135,Nevada
1049,6946488,"9204 White Tail Dr, Las Vegas, NV 89134",3795000,4.0,6.0,5217.0,36.196323,-115.29657,House for sale,SINGLE_FAMILY,8,,https://www.zillow.com/homedetails/9204-White-Tail-Dr-Las-Vegas-NV-89134/6946488_zpid/,False,False,9204 White Tail Dr,Las Vegas,NV 89134,NV,89134,Nevada
1050,69445447,"395 Jackson Springs Dr, Reno, NV 89523",730000,5.0,3.0,2358.0,39.517895,-119.90178,Active,SINGLE_FAMILY,16,723200.0,https://www.zillow.com/homedetails/395-Jackson-Springs-Dr-Reno-NV-89523/69445447_zpid/,False,False,395 Jackson Springs Dr,Reno,NV 89523,NV,89523,Nevada
1051,62707662,"3581 Unicorn Ave, Pahrump, NV 89048",550000,4.0,4.0,3583.0,36.166958,-115.976776,House for sale,SINGLE_FAMILY,19,540500.0,https://www.zillow.com/homedetails/3581-Unicorn-Ave-Pahrump-NV-89048/62707662_zpid/,False,False,3581 Unicorn Ave,Pahrump,NV 89048,NV,89048,Nevada
1052,6885961,"2209 Royal Caribbean Ave, North Las Vegas, NV 89031",440000,4.0,3.0,2665.0,36.24915,-115.17319,House for sale,SINGLE_FAMILY,2,441300.0,https://www.zillow.com/homedetails/2209-Royal-Caribbean-Ave-North-Las-Vegas-NV-89031/6885961_zpid/,False,False,2209 Royal Caribbean Ave,North Las Vegas,NV 89031,NV,89031,Nevada
1053,7244467,"3330 Plymouth Dr, Carson City, NV 89705",449900,3.0,2.0,1105.0,39.07975,-119.781876,Active,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/3330-Plymouth-Dr-Carson-City-NV-89705/7244467_zpid/,True,False,3330 Plymouth Dr,Carson City,NV 89705,NV,89705,Nevada
1054,7117277,"2740 Family Ct, Las Vegas, NV 89117",1200000,6.0,5.0,3826.0,36.13937,-115.26231,House for sale,SINGLE_FAMILY,2,1191000.0,https://www.zillow.com/homedetails/2740-Family-Ct-Las-Vegas-NV-89117/7117277_zpid/,False,False,2740 Family Ct,Las Vegas,NV 89117,NV,89117,Nevada
1055,97518059,"12245 Hidden Hills Dr, Sparks, NV 89441",1100000,5.0,3.0,3327.0,39.703167,-119.70466,Active,SINGLE_FAMILY,2,,https://www.zillow.com/homedetails/12245-Hidden-Hills-Dr-Sparks-NV-89441/97518059_zpid/,False,False,12245 Hidden Hills Dr,Sparks,NV 89441,NV,89441,Nevada
1056,306291852,"15026 Iron River Dr, Reno, NV 89521",915000,3.0,3.0,2115.0,39.411945,-119.71541,Active,SINGLE_FAMILY,127,,https://www.zillow.com/homedetails/15026-Iron-River-Dr-Reno-NV-89521/306291852_zpid/,False,False,15026 Iron River Dr,Reno,NV 89521,NV,89521,Nevada
1057,71825797,"8355 Opal Ranch Way, Reno, NV 89506",629000,5.0,3.0,2706.0,39.60228,-119.81607,Active,SINGLE_FAMILY,0,628300.0,https://www.zillow.com/homedetails/8355-Opal-Ranch-Way-Reno-NV-89506/71825797_zpid/,False,False,8355 Opal Ranch Way,Reno,NV 89506,NV,89506,Nevada
1058,55467891,"11061 Crystal Crest Ct, Las Vegas, NV 89135",629999,3.0,2.0,1803.0,36.121544,-115.33401,House for sale,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/11061-Crystal-Crest-Ct-Las-Vegas-NV-89135/55467891_zpid/,False,False,11061 Crystal Crest Ct,Las Vegas,NV 89135,NV,89135,Nevada
1059,243056988,"989 Soaring Moon Dr, Henderson, NV 89015",649999,4.0,3.0,3143.0,36.07603,-114.93996,House for sale,SINGLE_FAMILY,4,639400.0,https://www.zillow.com/homedetails/989-Soaring-Moon-Dr-Henderson-NV-89015/243056988_zpid/,False,False,989 Soaring Moon Dr,Henderson,NV 89015,NV,89015,Nevada
1060,7131101,"3884 Rancho Niguel Pkwy, Las Vegas, NV 89147",680000,2.0,2.0,2335.0,36.11848,-115.29836,House for sale,SINGLE_FAMILY,1,667200.0,https://www.zillow.com/homedetails/3884-Rancho-Niguel-Pkwy-Las-Vegas-NV-89147/7131101_zpid/,False,False,3884 Rancho Niguel Pkwy,Las Vegas,NV 89147,NV,89147,Nevada
1061,7111795,"9516 Grand Canal Dr, Las Vegas, NV 89117",999900,4.0,3.0,3281.0,36.155186,-115.30398,House for sale,SINGLE_FAMILY,0,973200.0,https://www.zillow.com/homedetails/9516-Grand-Canal-Dr-Las-Vegas-NV-89117/7111795_zpid/,False,False,9516 Grand Canal Dr,Las Vegas,NV 89117,NV,89117,Nevada
1062,2052934826,"56 Stellar Ct, Carson City, NV 89705",649900,3.0,2.0,1735.0,39.102974,-119.76693,Active,SINGLE_FAMILY,0,645400.0,https://www.zillow.com/homedetails/56-Stellar-Ct-Carson-City-NV-89705/2052934826_zpid/,False,False,56 Stellar Ct,Carson City,NV 89705,NV,89705,Nevada
1063,453879768,"10995 Desert Heights Ave, Las Vegas, NV 89135",3350000,4.0,5.0,3745.0,36.100357,-115.33256,House for sale,SINGLE_FAMILY,2,3167400.0,https://www.zillow.com/homedetails/10995-Desert-Heights-Ave-Las-Vegas-NV-89135/453879768_zpid/,False,False,10995 Desert Heights Ave,Las Vegas,NV 89135,NV,89135,Nevada
1064,7204406,"59 Sterling Meadow St, Henderson, NV 89012",545000,3.0,2.0,2118.0,36.02576,-115.037346,House for sale,SINGLE_FAMILY,3,537100.0,https://www.zillow.com/homedetails/59-Sterling-Meadow-St-Henderson-NV-89012/7204406_zpid/,False,False,59 Sterling Meadow St,Henderson,NV 89012,NV,89012,Nevada
1065,7255557,"1801 Carlin St, Reno, NV 89503",648000,4.0,3.0,2100.0,39.529278,-119.83944,Active,SINGLE_FAMILY,0,637300.0,https://www.zillow.com/homedetails/1801-Carlin-St-Reno-NV-89503/7255557_zpid/,False,False,1801 Carlin St,Reno,NV 89503,NV,89503,Nevada
1066,7181730,"557 Chandler St, Henderson, NV 89014",300000,3.0,2.0,1034.0,36.063507,-115.04938,House for sale,SINGLE_FAMILY,32,292900.0,https://www.zillow.com/homedetails/557-Chandler-St-Henderson-NV-89014/7181730_zpid/,False,False,557 Chandler St,Henderson,NV 89014,NV,89014,Nevada
1067,7297732,"2224 Escalera Way, Reno, NV 89523",599000,3.0,2.0,1671.0,39.536026,-119.87134,Active,SINGLE_FAMILY,3,,https://www.zillow.com/homedetails/2224-Escalera-Way-Reno-NV-89523/7297732_zpid/,False,False,2224 Escalera Way,Reno,NV 89523,NV,89523,Nevada
1068,7021463,"2723 Meadow Spring Ct, Las Vegas, NV 89156",384900,3.0,2.0,1372.0,36.208748,-115.027985,House for sale,SINGLE_FAMILY,4,,https://www.zillow.com/homedetails/2723-Meadow-Spring-Ct-Las-Vegas-NV-89156/7021463_zpid/,False,False,2723 Meadow Spring Ct,Las Vegas,NV 89156,NV,89156,Nevada
1069,7268254,"15801 Rocky Vista Rd, Reno, NV 89521",760000,3.0,2.0,1526.0,39.378376,-119.727356,Active,SINGLE_FAMILY,1,617000.0,https://www.zillow.com/homedetails/15801-Rocky-Vista-Rd-Reno-NV-89521/7268254_zpid/,False,False,15801 Rocky Vista Rd,Reno,NV 89521,NV,89521,Nevada
1070,7207143,"468 Hidden Garden Pl, Henderson, NV 89012",585000,3.0,2.0,1821.0,36.011875,-115.06683,House for sale,SINGLE_FAMILY,2,569500.0,https://www.zillow.com/homedetails/468-Hidden-Garden-Pl-Henderson-NV-89012/7207143_zpid/,False,False,468 Hidden Garden Pl,Henderson,NV 89012,NV,89012,Nevada
1071,54942595,"5860 E Hidden Valley Dr, Reno, NV 89502",799000,3.0,2.0,2351.0,39.479057,-119.71702,Active,SINGLE_FAMILY,2,780600.0,https://www.zillow.com/homedetails/5860-E-Hidden-Valley-Dr-Reno-NV-89502/54942595_zpid/,False,False,5860 E Hidden Valley Dr,Reno,NV 89502,NV,89502,Nevada
1072,6925148,"9121 Canyon Magic Ave, Las Vegas, NV 89129",479999,3.0,2.0,1520.0,36.22108,-115.29127,House for sale,SINGLE_FAMILY,17,,https://www.zillow.com/homedetails/9121-Canyon-Magic-Ave-Las-Vegas-NV-89129/6925148_zpid/,False,False,9121 Canyon Magic Ave,Las Vegas,NV 89129,NV,89129,Nevada
1073,58459369,"7032 Mandy Scarlet Ct, Las Vegas, NV 89148",350000,3.0,3.0,1770.0,36.060364,-115.29581,House for sale,SINGLE_FAMILY,3,346400.0,https://www.zillow.com/homedetails/7032-Mandy-Scarlet-Ct-Las-Vegas-NV-89148/58459369_zpid/,False,False,7032 Mandy Scarlet Ct,Las Vegas,NV 89148,NV,89148,Nevada
1074,7085604,"2930 Bel Air Dr, Las Vegas, NV 89109",1090000,3.0,3.0,2810.0,36.136723,-115.13968,House for sale,SINGLE_FAMILY,1,,https://www.zillow.com/homedetails/2930-Bel-Air-Dr-Las-Vegas-NV-89109/7085604_zpid/,False,False,2930 Bel Air Dr,Las Vegas,NV 89109,NV,89109,Nevada
1075,7218597,"717 Triple Crown St, Henderson, NV 89015",505000,4.0,2.0,2023.0,36.01481,-114.94297,House for sale,SINGLE_FAMILY,121,499100.0,https://www.zillow.com/homedetails/717-Triple-Crown-St-Henderson-NV-89015/7218597_zpid/,False,False,717 Triple Crown St,Henderson,NV 89015,NV,89015,Nevada
1076,7230182,"2259 Tedesca Dr, Henderson, NV 89052",780000,4.0,3.0,2736.0,35.977917,-115.084305,House for sale,SINGLE_FAMILY,4,775400.0,https://www.zillow.com/homedetails/2259-Tedesca-Dr-Henderson-NV-89052/7230182_zpid/,False,False,2259 Tedesca Dr,Henderson,NV 89052,NV,89052,Nevada
1077,7178100,"10729 Chillingham Dr, Las Vegas, NV 89183",1100000,5.0,4.0,4197.0,35.9956,-115.15609,House for sale,SINGLE_FAMILY,11,1068500.0,https://www.zillow.com/homedetails/10729-Chillingham-Dr-Las-Vegas-NV-89183/7178100_zpid/,False,False,10729 Chillingham Dr,Las Vegas,NV 89183,NV,89183,Nevada
